Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,New_cases_roll7,New_deaths_roll7,CFR_roll7,Variant_phase,ISO3,COUNTRY,COVID_VACCINE_ADM_TOT_A1D,COVID_VACCINE_ADM_TOT_BOOST,COVID_VACCINE_ADM_TOT_CPS,COVID_VACCINE_ADM_TOT_DOSES,COVID_VACCINE_ADM_TOT_DOSES_PER100,COVID_VACCINE_COV_TOT_A1D,COVID_VACCINE_COV_TOT_BOOST,COVID_VACCINE_COV_TOT_CPS,COVID_VACCINE_DATE_INTRO_FIRST,COVID_VACCINE_DATE_REPORT_TOT_LAST,CFR_roll7_clean,population,cases_per_million,deaths_per_million
2022-06-15,MX,Mexico,AMR,10039.0,5875064,11.0,326213,5739.285714285715,7.857142857142857,0.0013690105787181,Omicron,MEX,,88225450.28571428,53169190.571428575,79947470.0,209146076.7142857,162.60714285714286,68.60714285714286,41.0,62.0,,,0.0013690105787181,126705000,45.296442242103424,0.06201130860773337
2022-06-16,MX,Mexico,AMR,9562.0,5884626,14.0,326227,6278.0,9.142857142857142,0.0014563327720384,Omicron,MEX,,88244370.71428572,53176176.42857143,79947470.0,209187614.2857143,162.64285714285714,68.64285714285714,41.0,62.0,,,0.0014563327720384,126705000,49.548163055917286,0.07215861365263519
2022-06-17,MX,Mexico,AMR,10208.0,5894834,5.0,326232,6791.428571428572,9.285714285714286,0.0013672696676482,Omicron,MEX,,88263291.14285715,53183162.28571428,79947470.0,209229151.85714287,162.67857142857142,68.67857142857143,41.0,62.0,,,0.0013672696676482,126705000,53.600320203848085,0.07328609199095763
2022-06-18,MX,Mexico,AMR,10018.0,5904852,11.0,326243,7312.714285714285,9.857142857142858,0.0013479458477407,Omicron,MEX,,88282211.57142857,53190148.14285714,79947470.0,209270689.42857143,162.71428571428572,68.71428571428571,41.0,62.0,,,0.0013479458477407,126705000,57.71448866038661,0.07779600534424733
2022-06-19,MX,Mexico,AMR,10606.0,5915458,13.0,326256,7901.857142857143,10.857142857142858,0.0013739988791061,Omicron,MEX,,88301132.0,53197134.0,79947470.0,209312227.0,162.75,68.75,41.0,62.0,,,0.0013739988791061,126705000,62.364209327628295,0.0856883537125043
2022-06-20,MX,Mexico,AMR,4453.0,5919911,14.0,326270,8164.285714285715,11.857142857142858,0.0014523184601924,Omicron,MEX,,88320052.42857143,53204119.85714286,79947470.0,209353764.57142857,162.78571428571428,68.78571428571429,41.0,62.0,,,0.0014523184601924,126705000,64.4353870351266,0.09358070208076129
2022-06-21,MX,Mexico,AMR,3733.0,5923644,14.0,326284,8374.142857142857,11.714285714285714,0.001398863849605,Omicron,MEX,,88338972.85714285,53211105.71428572,79947470.0,209395302.1428572,162.82142857142858,68.82142857142857,41.0,62.0,,,0.001398863849605,126705000,66.09165271412223,0.09245322374243885
2022-06-22,MX,Mexico,AMR,16957.0,5940601,14.0,326298,9362.42857142857,12.142857142857142,0.0012969772800097,Omicron,MEX,,88357893.28571428,53218091.571428575,79947470.0,209436839.7142857,162.85714285714286,68.85714285714286,41.0,62.0,,,0.0012969772800097,126705000,73.89154785863676,0.09583565875740611
2022-06-23,MX,Mexico,AMR,16735.0,5957336,17.0,326315,10387.142857142857,12.571428571428571,0.0012102874432677,Omicron,MEX,,88376813.71428572,53225077.42857143,79947470.0,209478377.2857143,162.89285714285714,68.89285714285714,41.0,62.0,,,0.0012102874432677,126705000,81.97894997942352,0.0992180937723734
2022-06-24,MX,Mexico,AMR,18014.0,5975350,22.0,326337,11502.285714285714,15.0,0.0013040886283471,Omicron,MEX,,88395734.14285715,53232063.28571428,79947470.0,209519914.85714287,162.92857142857142,68.92857142857143,41.0,62.0,,,0.0013040886283471,126705000,90.78004588836836,0.11838522552385462
